900,0.0901918888888889,0.04342605555555556
800,0.04762479310344828,0.02152044827586207
700,0.023187581395348836,0.0021121395348837205
2000,4.753341533692726,0.9279016657681947
1975,4.504418636678201,0.6383385501730104
1950,4.242593467811159,0.5530431931330473
1925,4.049876702265374,0.6113785339805833
1900,3.8421608143322494,0.5453694820846909
1800,3.054648655999997,0.5449052240000004
1700,2.3256160583941607,0.45459081751824826
1600,1.8050154450000013,0.323428555
1500,1.2874333469387753,0.3005099387755102
1400,0.9001154444444445,0.18762468888888892
1300,0.604415923076923,0.08853699999999999
1200,0.4028137199999998,0.11747616
1100,0.2575986388888889,0.13249802777777778
1000,0.1562815517241379,0.09064568965517242
