1350,14.150517080385848,5.505743157556267
1300,10.641541853856566,4.810858699594049
1250,7.8098694936708855,3.0854538354430425
1200,5.621772930535456,2.4991897612156295
1150,4.109973780487804,1.478458040650406
1100,2.859269250902526,1.3605465018050542
1050,2.0246250655737708,0.7573404098360655
1000,1.4025745034965036,0.48824695804195833
900,0.6019977346938775,0.1557490816326531
800,0.2412082608695652,0.06104821739130435
700,0.0753533076923077,0.05824115384615385
600,0.021328409090909092,0.01755418181818182
500,0.004869999999999999,-0.00081575
