20,0.02566336842105263,
30,0.12360225000000001,
31,0.17,
32,0.191,
33,0.22,
34,0.249,
35,0.27508166666666667,
36,0.343,
37,0.4,
38,0.444,
39,0.527,
40,0.6206520000000001,
41,0.7,
42,0.8,
43,0.94,
44,1.168,
45,1.3850061111111112,
46,1.612,
47,1.931,
48,1.905325333333333,
49,2.626,
50,3.0688945999999997,
51,3.5,
52,4.066,
53,4.9,
54,5.9,
55,6.692400857142857,
56,8.3,
57,9.7,
58,10.81,
59,11.47,
60,13.798262,
70,48.980752,
80,246.5660555,
90,364.0585885,
100,751.561293,
