900,0.06903365789473682,0.022775263157894736
800,0.03691769767441862,0.013116999999999997
700,0.018180444444444444,0.00004363888888888887
2000,3.4955277871148476,0.6096520896358543
1975,3.29611219784173,0.5402108273381294
1950,3.161723051724134,0.5460232206896558
1925,2.9463638703703694,0.5399421259259256
1900,2.7892715981735168,0.6111513105022829
1800,2.180569974025974,0.5582203571428573
1700,1.7970735591397855,0.2913988172043011
1600,1.3485300521739132,0.14543337391304345
1500,0.8838,0.19852768421052633
1400,0.6548403863636364,0.10784775000000003
1300,0.45672439473684207,0.08774002631578946
1200,0.2996712413793104,0.08492589655172414
1100,0.19293674999999996,0.10101300000000003
1000,0.11997808571428573,0.049465771428571434
